Timestamp;PV usage [0:1];buy_el[ecent/kWh];sell_el[ecent/kWh];Lastgang_[kW];Leistungspreis [€/kW]
07.01.2013 07:45;0.011328527;20;10;9.3;
07.01.2013 08:00;0.016065911;20;10;7.4;
07.01.2013 08:15;0.01791967;20;10;7.6;
07.01.2013 08:30;0.026158599;20;10;7.5;
07.01.2013 08:45;0.039340886;20;10;11.3;
07.01.2013 09:00;0.064057673;20;10;11.3;
07.01.2013 09:15;0.065087539;20;10;6.9;
07.01.2013 09:30;0.076622039;20;10;5.9;
07.01.2013 09:45;0.09969104;20;10;5.5;
07.01.2013 10:00;0.119258496;20;10;5.7;
07.01.2013 10:15;0.089186406;20;10;7.2;
07.01.2013 10:30;0.105046344;20;10;9.9;
07.01.2013 10:45;0.116786818;20;10;7.1;
07.01.2013 11:00;0.140061792;20;10;5.6;
07.01.2013 11:15;0.228012358;20;10;5.4;
07.01.2013 11:30;0.195056643;20;10;5.4;
07.01.2013 11:45;0.155715757;20;10;7;
07.01.2013 12:00;0.241812564;20;10;10;
07.01.2013 12:15;0.35653965;20;10;7.9;
07.01.2013 12:30;0.258496395;20;10;5.3;
07.01.2013 12:45;0.173223481;20;10;5.3;
07.01.2013 13:00;0.372193615;20;10;5.6;
07.01.2013 13:15;0.330587024;20;10;5.6;
07.01.2013 13:30;0.272914521;20;10;6.4;
07.01.2013 13:45;0.188877446;20;10;9.8;
07.01.2013 14:00;0.116374871;20;10;6.9;
07.01.2013 14:15;0.222245108;20;10;5.8;
07.01.2013 14:30;0.114933059;20;10;5.2;
07.01.2013 14:45;0.079299691;20;10;5.3;
07.01.2013 15:00;0.056436663;20;10;5.9;
07.01.2013 15:15;0.021215242;20;10;6.8;
07.01.2013 15:30;0.007415036;20;10;5.6;
07.01.2013 15:45;0;20;10;5.4;
07.01.2013 16:00;0;20;10;9.5;
07.01.2013 16:15;0;20;10;7.9;
07.01.2013 16:30;0;20;10;5.2;
07.01.2013 16:45;0;20;10;5.5;
07.01.2013 17:00;0;20;10;5.4;
07.01.2013 17:15;0;20;10;5.3;
07.01.2013 17:30;0;20;10;9.5;
07.01.2013 17:45;0;20;10;10;
07.01.2013 18:00;0;20;10;6.1;
07.01.2013 18:15;0;20;10;6.3;
07.01.2013 18:30;0;20;10;6.2;
07.01.2013 18:45;0;20;10;6.1;
07.01.2013 19:00;0;20;10;9;
07.01.2013 19:15;0;20;10;10.5;
07.01.2013 19:30;0;20;10;6.6;
07.01.2013 19:45;0;20;10;6.4;
07.01.2013 20:00;0;20;10;6;
07.01.2013 20:15;0;20;10;6;
07.01.2013 20:30;0;20;10;10.6;
07.01.2013 20:45;0;20;10;9.8;
07.01.2013 21:00;0;20;10;6.1;
07.01.2013 21:15;0;20;10;6.4;
07.01.2013 21:30;0;20;10;6.1;
07.01.2013 21:45;0;20;10;9.4;
07.01.2013 22:00;0;20;10;10.2;
07.01.2013 22:15;0;20;10;5.6;
07.01.2013 22:30;0;20;10;5.5;
07.01.2013 22:45;0;20;10;5.4;
07.01.2013 23:00;0;20;10;7;
07.01.2013 23:15;0;20;10;9.9;
07.01.2013 23:30;0;20;10;7.5;
07.01.2013 23:45;0;20;10;5.3;
08.01.2013 00:00;0;20;10;5.5;
08.01.2013 00:15;0;20;10;5.4;
08.01.2013 00:30;0;20;10;9.3;
08.01.2013 00:45;0;20;10;9.9;
08.01.2013 01:00;0;20;10;5.5;
08.01.2013 01:15;0;20;10;5.4;
08.01.2013 01:30;0;20;10;5.6;
08.01.2013 01:45;0;20;10;6.8;
08.01.2013 02:00;0;20;10;9.8;
08.01.2013 02:15;0;20;10;8;
08.01.2013 02:30;0;20;10;5.4;
08.01.2013 02:45;0;20;10;5.6;
08.01.2013 03:00;0;20;10;5.5;
08.01.2013 03:15;0;20;10;9.7;
08.01.2013 03:30;0;20;10;9.2;
08.01.2013 03:45;0;20;10;5.4;
08.01.2013 04:00;0;20;10;5.3;
08.01.2013 04:15;0;20;10;5.4;
08.01.2013 04:30;0;20;10;9.4;
08.01.2013 04:45;0;20;10;10.3;
08.01.2013 05:00;0;20;10;8;
08.01.2013 05:15;0;20;10;8.1;
08.01.2013 05:30;0;20;10;8;
08.01.2013 05:45;0;20;10;9.2;
08.01.2013 06:00;0;20;10;11.4;
08.01.2013 06:15;0;20;10;9.6;
08.01.2013 06:30;0;20;10;7.5;
08.01.2013 06:45;0;20;10;7.5;
08.01.2013 07:00;0;20;10;7.1;
08.01.2013 07:15;0;20;10;11;
08.01.2013 07:30;0;20;10;11.2;
08.01.2013 07:45;0;20;10;6.6;
08.01.2013 08:00;0;20;10;7;
08.01.2013 08:15;0.000823893;20;10;6.4;
08.01.2013 08:30;0.009886715;20;10;10.1;
08.01.2013 08:45;0.032749743;20;10;11.8;
08.01.2013 09:00;0.031101957;20;10;8.2;
08.01.2013 09:15;0.029660144;20;10;6.5;
08.01.2013 09:30;0.030072091;20;10;7.7;
08.01.2013 09:45;0.043254377;20;10;10.6;
08.01.2013 10:00;0.039546859;20;10;9;
08.01.2013 10:15;0.052523172;20;10;5.5;
08.01.2013 10:30;0.066117405;20;10;5.1;
08.01.2013 10:45;0.051493306;20;10;5.2;
08.01.2013 11:00;0.036045314;20;10;10.1;
08.01.2013 11:15;0.033161689;20;10;9.6;
08.01.2013 11:30;0.050669413;20;10;5.6;
08.01.2013 11:45;0.029866117;20;10;6.2;
08.01.2013 12:00;0.023274974;20;10;5.3;
08.01.2013 12:15;0.021009269;20;10;7.4;
08.01.2013 12:30;0.011946447;20;10;9.8;
08.01.2013 12:45;0.01791967;20;10;10.3;
08.01.2013 13:00;0.023274974;20;10;5.2;
08.01.2013 13:15;0.022039135;20;10;5.4;
08.01.2013 13:30;0.014212152;20;10;5.5;
08.01.2013 13:45;0.010298661;20;10;7.5;
08.01.2013 14:00;0.005149331;20;10;10.2;
08.01.2013 14:15;0.007415036;20;10;8.8;
08.01.2013 14:30;0.003295572;20;10;5.4;
08.01.2013 14:45;0;20;10;6.3;
08.01.2013 15:00;0;20;10;10;
08.01.2013 15:15;0;20;10;13;
08.01.2013 15:30;0;20;10;9.7;
08.01.2013 15:45;0;20;10;5.8;
08.01.2013 16:00;0;20;10;5.4;
08.01.2013 16:15;0;20;10;5.2;
08.01.2013 16:30;0;20;10;7;
08.01.2013 16:45;0;20;10;10.1;
08.01.2013 17:00;0;20;10;8;
08.01.2013 17:15;0;20;10;5.3;
08.01.2013 17:30;0;20;10;5.9;
08.01.2013 17:45;0;20;10;8.6;
08.01.2013 18:00;0;20;10;10.3;
08.01.2013 18:15;0;20;10;7.8;
08.01.2013 18:30;0;20;10;6.4;
08.01.2013 18:45;0;20;10;6.1;
08.01.2013 19:00;0;20;10;9.1;
08.01.2013 19:15;0;20;10;10.3;
08.01.2013 19:30;0;20;10;7.6;
08.01.2013 19:45;0;20;10;6.1;
08.01.2013 20:00;0;20;10;6;
08.01.2013 20:15;0;20;10;10.1;
08.01.2013 20:30;0;20;10;10.6;
08.01.2013 20:45;0;20;10;6.5;
08.01.2013 21:00;0;20;10;6.2;
08.01.2013 21:15;0;20;10;6.4;
08.01.2013 21:30;0;20;10;10.4;
08.01.2013 21:45;0;20;10;10.5;
08.01.2013 22:00;0;20;10;5.5;
08.01.2013 22:15;0;20;10;5.4;
08.01.2013 22:30;0;20;10;5.5;
08.01.2013 22:45;0;20;10;10;
08.01.2013 23:00;0;20;10;9.4;
08.01.2013 23:15;0;20;10;5.4;
08.01.2013 23:30;0;20;10;5.3;
08.01.2013 23:45;0;20;10;6.3;
09.01.2013 00:00;0;20;10;9.7;
09.01.2013 00:15;0;20;10;8.8;
09.01.2013 00:30;0;20;10;5.5;
09.01.2013 00:45;0;20;10;5.2;
09.01.2013 01:00;0;20;10;6.9;
09.01.2013 01:15;0;20;10;9.9;
09.01.2013 01:30;0;20;10;7.8;
09.01.2013 01:45;0;20;10;5.4;
09.01.2013 02:00;0;20;10;5.5;
09.01.2013 02:15;0;20;10;7.4;
09.01.2013 02:30;0;20;10;9.5;
09.01.2013 02:45;0;20;10;7.4;
09.01.2013 03:00;0;20;10;5.5;
09.01.2013 03:15;0;20;10;5.4;
09.01.2013 03:30;0;20;10;7.4;
09.01.2013 03:45;0;20;10;9.8;
09.01.2013 04:00;0;20;10;7.4;
09.01.2013 04:15;0;20;10;5.2;
09.01.2013 04:30;0;20;10;6.2;
09.01.2013 04:45;0;20;10;8.6;
09.01.2013 05:00;0;20;10;11.4;
09.01.2013 05:15;0;20;10;9.3;
09.01.2013 05:30;0;20;10;8.2;
09.01.2013 05:45;0;20;10;7.5;
09.01.2013 06:00;0;20;10;10.5;
09.01.2013 06:15;0;20;10;17.5;
09.01.2013 06:30;0;20;10;8.5;
09.01.2013 06:45;0;20;10;7.4;
09.01.2013 07:00;0;20;10;6.7;
09.01.2013 07:15;0;20;10;10.4;
09.01.2013 07:30;0;20;10;11.6;
09.01.2013 07:45;0;20;10;7.8;
09.01.2013 08:00;0;20;10;6.7;
09.01.2013 08:15;0;20;10;6.4;
09.01.2013 08:30;0.003295572;20;10;10.4;
09.01.2013 08:45;0.003707518;20;10;10.6;
09.01.2013 09:00;0.003295572;20;10;9.5;
09.01.2013 09:15;0.008032956;20;10;6.5;
09.01.2013 09:30;0.010092688;20;10;5.8;
09.01.2013 09:45;0.028836251;20;10;10.3;
09.01.2013 10:00;0.0376931;20;10;10.1;
09.01.2013 10:15;0.02430484;20;10;6.2;
09.01.2013 10:30;0.019361483;20;10;5.8;
09.01.2013 10:45;0.013800206;20;10;5.8;
09.01.2013 11:00;0.017507724;20;10;10.3;
09.01.2013 11:15;0.013800206;20;10;9.9;
09.01.2013 11:30;0.013182286;20;10;6.9;
09.01.2013 11:45;0.011946447;20;10;5.7;
09.01.2013 12:00;0.014212152;20;10;5.9;
09.01.2013 12:15;0.020803296;20;10;9.8;
09.01.2013 12:30;0.021215242;20;10;10.2;
09.01.2013 12:45;0.018125644;20;10;7.4;
09.01.2013 13:00;0.048609681;20;10;6.4;
09.01.2013 13:15;0.051493306;20;10;7.5;
09.01.2013 13:30;0.035221421;20;10;10;
09.01.2013 13:45;0.018743563;20;10;11.9;
09.01.2013 14:00;0.016065911;20;10;9.7;
09.01.2013 14:15;0.009680742;20;10;6.2;
09.01.2013 14:30;0.006179197;20;10;6.1;
09.01.2013 14:45;0.00061792;20;10;9.8;
09.01.2013 15:00;0;20;10;12.6;
09.01.2013 15:15;0;20;10;12.9;
09.01.2013 15:30;0;20;10;5.8;
09.01.2013 15:45;0;20;10;6.1;
09.01.2013 16:00;0;20;10;5.9;
09.01.2013 16:15;0;20;10;9.8;
09.01.2013 16:30;0;20;10;8.2;
09.01.2013 16:45;0;20;10;5.4;
09.01.2013 17:00;0;20;10;5.6;
09.01.2013 17:15;0;20;10;7.6;
09.01.2013 17:30;0;20;10;10.2;
09.01.2013 17:45;0;20;10;8.5;
09.01.2013 18:00;0;20;10;6.2;
09.01.2013 18:15;0;20;10;6;
09.01.2013 18:30;0;20;10;9.1;
09.01.2013 18:45;0;20;10;10.5;
09.01.2013 19:00;0;20;10;7.4;
09.01.2013 19:15;0;20;10;6.2;
09.01.2013 19:30;0;20;10;6.2;
09.01.2013 19:45;0;20;10;10.7;
09.01.2013 20:00;0;20;10;10;
09.01.2013 20:15;0;20;10;6.2;
09.01.2013 20:30;0;20;10;6;
09.01.2013 20:45;0;20;10;8.3;
09.01.2013 21:00;0;20;10;10.2;
09.01.2013 21:15;0;20;10;9;
09.01.2013 21:30;0;20;10;6.2;
09.01.2013 21:45;0;20;10;6;
09.01.2013 22:00;0;20;10;9.4;
09.01.2013 22:15;0;20;10;9.8;
09.01.2013 22:30;0;20;10;6.4;
09.01.2013 22:45;0;20;10;5.3;
09.01.2013 23:00;0;20;10;6.8;
09.01.2013 23:15;0;20;10;9.7;
09.01.2013 23:30;0;20;10;9.2;
09.01.2013 23:45;0;20;10;5.4;
10.01.2013 00:00;0;20;10;5.5;
10.01.2013 00:15;0;20;10;7.6;
10.01.2013 00:30;0;20;10;10;
10.01.2013 00:45;0;20;10;7.8;
10.01.2013 01:00;0;20;10;5.6;
10.01.2013 01:15;0;20;10;5.4;
10.01.2013 01:30;0;20;10;9.3;
10.01.2013 01:45;0;20;10;9.9;
10.01.2013 02:00;0;20;10;6.7;
10.01.2013 02:15;0;20;10;5.4;
10.01.2013 02:30;0;20;10;5.8;
10.01.2013 02:45;0;20;10;10;
10.01.2013 03:00;0;20;10;9.4;
10.01.2013 03:15;0;20;10;5.4;
10.01.2013 03:30;0;20;10;5.4;
10.01.2013 03:45;0;20;10;8.1;
10.01.2013 04:00;0;20;10;9.8;
10.01.2013 04:15;0;20;10;7.6;
10.01.2013 04:30;0;20;10;6.2;
10.01.2013 04:45;0;20;10;6.2;
10.01.2013 05:00;0;20;10;10.6;
10.01.2013 05:15;0;20;10;12.6;
10.01.2013 05:30;0;20;10;8.6;
10.01.2013 05:45;0;20;10;7.7;
10.01.2013 06:00;0;20;10;10.5;
10.01.2013 06:15;0;20;10;18.6;
10.01.2013 06:30;0;20;10;17;
10.01.2013 06:45;0;20;10;13.1;
10.01.2013 07:00;0;20;10;6.6;
10.01.2013 07:15;0;20;10;9;
10.01.2013 07:30;0;20;10;11.9;
10.01.2013 07:45;0;20;10;8.6;
10.01.2013 08:00;0.010504634;20;10;7;
10.01.2013 08:15;0.021833162;20;10;6.6;
10.01.2013 08:30;0.044696189;20;10;11;
10.01.2013 08:45;0.030278064;20;10;11;
10.01.2013 09:00;0.053141092;20;10;10.9;
10.01.2013 09:15;0.034397528;20;10;11;
10.01.2013 09:30;0.034809475;20;10;7.6;
10.01.2013 09:45;0.033985582;20;10;5.7;
10.01.2013 10:00;0.05046344;20;10;6.2;
10.01.2013 10:15;0.056642636;20;10;10.2;
10.01.2013 10:30;0.126879506;20;10;9.6;
10.01.2013 10:45;0.09330587;20;10;6.2;
10.01.2013 11:00;0.109577755;20;10;5.4;
10.01.2013 11:15;0.091040165;20;10;10.4;
10.01.2013 11:30;0.060968074;20;10;10;
10.01.2013 11:45;0.032955716;20;10;8.1;
10.01.2013 12:00;0.045314109;20;10;6;
10.01.2013 12:15;0.018743563;20;10;5.6;
10.01.2013 12:30;0.028012358;20;10;7.4;
10.01.2013 12:45;0.028218332;20;10;10;
10.01.2013 13:00;0.029866117;20;10;9.4;
10.01.2013 13:15;0.022039135;20;10;5.7;
10.01.2013 13:30;0.014006179;20;10;5.4;
10.01.2013 13:45;0.01853759;20;10;6.2;
10.01.2013 14:00;0.005561277;20;10;10.2;
10.01.2013 14:15;0.004943357;20;10;9.8;
10.01.2013 14:30;0.007826982;20;10;5.6;
10.01.2013 14:45;0;20;10;6.2;
10.01.2013 15:00;0;20;10;5.9;
10.01.2013 15:15;0;20;10;9.4;
10.01.2013 15:30;0;20;10;10;
10.01.2013 15:45;0;20;10;8.8;
10.01.2013 16:00;0;20;10;6.5;
10.01.2013 16:15;0;20;10;5.7;
10.01.2013 16:30;0;20;10;6.6;
10.01.2013 16:45;0;20;10;10;
10.01.2013 17:00;0;20;10;8.5;
10.01.2013 17:15;0;20;10;5.4;
10.01.2013 17:30;0;20;10;5.9;
10.01.2013 17:45;0;20;10;6.2;
10.01.2013 18:00;0;20;10;10.8;
10.01.2013 18:15;0;20;10;10.1;
10.01.2013 18:30;0;20;10;6.2;
10.01.2013 18:45;0;20;10;6;
10.01.2013 19:00;0;20;10;6.1;
10.01.2013 19:15;0;20;10;10.6;
10.01.2013 19:30;0;20;10;10.4;
10.01.2013 19:45;0;20;10;6.3;
10.01.2013 20:00;0;20;10;6;
10.01.2013 20:15;0;20;10;6.2;
10.01.2013 20:30;0;20;10;10.6;
10.01.2013 20:45;0;20;10;10.2;
10.01.2013 21:00;0;20;10;6;
10.01.2013 21:15;0;20;10;6.3;
10.01.2013 21:30;0;20;10;6;
10.01.2013 21:45;0;20;10;10.6;
10.01.2013 22:00;0;20;10;9.4;
10.01.2013 22:15;0;20;10;5.4;
10.01.2013 22:30;0;20;10;5.6;
10.01.2013 22:45;0;20;10;5.4;
10.01.2013 23:00;0;20;10;9.9;
10.01.2013 23:15;0;20;10;9.2;
10.01.2013 23:30;0;20;10;5.2;
10.01.2013 23:45;0;20;10;5.5;
11.01.2013 00:00;0;20;10;5.9;
11.01.2013 00:15;0;20;10;9.8;
11.01.2013 00:30;0;20;10;9.4;
11.01.2013 00:45;0;20;10;5.3;
11.01.2013 01:00;0;20;10;5.5;
11.01.2013 01:15;0;20;10;6.2;
11.01.2013 01:30;0;20;10;9.8;
11.01.2013 01:45;0;20;10;9.1;
11.01.2013 02:00;0;20;10;5.4;
11.01.2013 02:15;0;20;10;5.3;
11.01.2013 02:30;0;20;10;7;
11.01.2013 02:45;0;20;10;9.5;
11.01.2013 03:00;0;20;10;8;
11.01.2013 03:15;0;20;10;5.6;
11.01.2013 03:30;0;20;10;5.3;
11.01.2013 03:45;0;20;10;7.8;
11.01.2013 04:00;0;20;10;9.7;
11.01.2013 04:15;0;20;10;7.4;
11.01.2013 04:30;0;20;10;6;
11.01.2013 04:45;0;20;10;6.1;
11.01.2013 05:00;0;20;10;9.6;
11.01.2013 05:15;0;20;10;12.7;
11.01.2013 05:30;0;20;10;9.2;
11.01.2013 05:45;0;20;10;7.6;
11.01.2013 06:00;0;20;10;7.4;
11.01.2013 06:15;0;20;10;10.2;
11.01.2013 06:30;0;20;10;11.8;
11.01.2013 06:45;0;20;10;8.5;
11.01.2013 07:00;0;20;10;6.7;
11.01.2013 07:15;0;20;10;7;
11.01.2013 07:30;0;20;10;10.6;
11.01.2013 07:45;0;20;10;11.4;
11.01.2013 08:00;0;20;10;7.9;
11.01.2013 08:15;0.021215242;20;10;6.6;
11.01.2013 08:30;0.039958805;20;10;6.3;
11.01.2013 08:45;0.079299691;20;10;10.4;
11.01.2013 09:00;0.079711637;20;10;12.2;
11.01.2013 09:15;0.040576725;20;10;11;
11.01.2013 09:30;0.048609681;20;10;5;
11.01.2013 09:45;0.061380021;20;10;4;
11.01.2013 10:00;0.094747683;20;10;5.7;
11.01.2013 10:15;0.086508754;20;10;8.3;
11.01.2013 10:30;0.069824923;20;10;8.2;
11.01.2013 10:45;0.103398558;20;10;5.8;
11.01.2013 11:00;0.145417096;20;10;4.6;
11.01.2013 11:15;0.221009269;20;10;4.6;
11.01.2013 11:30;0.31246138;20;10;7.8;
11.01.2013 11:45;0.39423275;20;10;8.3;
11.01.2013 12:00;0.214212152;20;10;8.5;
11.01.2013 12:15;0.161483007;20;10;4.6;
11.01.2013 12:30;0.146240989;20;10;8.1;
11.01.2013 12:45;0.543563337;20;10;10.2;
11.01.2013 13:00;0.171369722;20;10;11.2;
11.01.2013 13:15;0.110607621;20;10;8.8;
11.01.2013 13:30;0.081565396;20;10;7;
11.01.2013 13:45;0.080123584;20;10;4;
11.01.2013 14:00;0.053964985;20;10;4.2;
11.01.2013 14:15;0.051699279;20;10;4;
11.01.2013 14:30;0.158805355;20;10;3.8;
11.01.2013 14:45;0.025952626;20;10;8;
11.01.2013 15:00;0.035839341;20;10;8.3;
11.01.2013 15:15;0.011534501;20;10;6.9;
11.01.2013 15:30;0;20;10;3.9;
11.01.2013 15:45;0;20;10;3.9;
11.01.2013 16:00;0;20;10;4.2;
11.01.2013 16:15;0;20;10;7.4;
11.01.2013 16:30;0;20;10;8.3;
11.01.2013 16:45;0;20;10;5.9;
11.01.2013 17:00;0;20;10;4.2;
11.01.2013 17:15;0;20;10;4.1;
11.01.2013 17:30;0;20;10;6.6;
11.01.2013 17:45;0;20;10;9.1;
11.01.2013 18:00;0;20;10;8;
11.01.2013 18:15;0;20;10;5;
11.01.2013 18:30;0;20;10;4.8;
11.01.2013 18:45;0;20;10;5.4;
11.01.2013 19:00;0;20;10;9.3;
11.01.2013 19:15;0;20;10;8.6;
11.01.2013 19:30;0;20;10;4.8;
11.01.2013 19:45;0;20;10;4.8;
11.01.2013 20:00;0;20;10;5.4;
11.01.2013 20:15;0;20;10;9.4;
11.01.2013 20:30;0;20;10;9.1;
11.01.2013 20:45;0;20;10;4.7;
11.01.2013 21:00;0;20;10;5;
11.01.2013 21:15;0;20;10;4.8;
11.01.2013 21:30;0;20;10;9;
11.01.2013 21:45;0;20;10;9;
11.01.2013 22:00;0;20;10;4.9;
11.01.2013 22:15;0;20;10;4.1;
11.01.2013 22:30;0;20;10;4.5;
11.01.2013 22:45;0;20;10;8.7;
11.01.2013 23:00;0;20;10;8.4;
11.01.2013 23:15;0;20;10;4.6;
11.01.2013 23:30;0;20;10;4.4;
11.01.2013 23:45;0;20;10;4.6;
12.01.2013 00:00;0;20;10;8.6;
12.01.2013 00:15;0;20;10;8.4;
12.01.2013 00:30;0;20;10;4.7;
12.01.2013 00:45;0;20;10;4.4;
12.01.2013 01:00;0;20;10;5.3;
12.01.2013 01:15;0;20;10;8.6;
12.01.2013 01:30;0;20;10;8.4;
12.01.2013 01:45;0;20;10;4.2;
12.01.2013 02:00;0;20;10;4.2;
12.01.2013 02:15;0;20;10;5.4;
12.01.2013 02:30;0;20;10;8.5;
12.01.2013 02:45;0;20;10;8.6;
12.01.2013 03:00;0;20;10;4;
12.01.2013 03:15;0;20;10;4;
12.01.2013 03:30;0;20;10;6.1;
12.01.2013 03:45;0;20;10;8.2;
12.01.2013 04:00;0;20;10;7.7;
12.01.2013 04:15;0;20;10;4.2;
12.01.2013 04:30;0;20;10;4.6;
12.01.2013 04:45;0;20;10;7.8;
12.01.2013 05:00;0;20;10;10;
12.01.2013 05:15;0;20;10;10;
12.01.2013 05:30;0;20;10;6.9;
12.01.2013 05:45;0;20;10;6.2;
12.01.2013 06:00;0;20;10;9.7;
12.01.2013 06:15;0;20;10;10.2;
12.01.2013 06:30;0;20;10;8.8;
12.01.2013 06:45;0;20;10;6;
12.01.2013 07:00;0;20;10;5.4;
12.01.2013 07:15;0;20;10;9.9;
12.01.2013 07:30;0;20;10;9.5;
12.01.2013 07:45;0;20;10;7.2;
12.01.2013 08:00;0;20;10;5;
12.01.2013 08:15;0;20;10;5.9;
12.01.2013 08:30;0;20;10;9.4;
12.01.2013 08:45;0;20;10;9.4;
12.01.2013 09:00;0;20;10;6.4;
12.01.2013 09:15;0;20;10;5.9;
12.01.2013 09:30;0;20;10;8.6;
12.01.2013 09:45;0;20;10;8.6;
12.01.2013 10:00;0;20;10;8.2;
12.01.2013 10:15;0;20;10;8.5;
12.01.2013 10:30;0;20;10;4.4;
12.01.2013 10:45;0;20;10;4.2;
12.01.2013 11:00;0;20;10;7.2;
12.01.2013 11:15;0;20;10;8.6;
12.01.2013 11:30;0;20;10;8.2;
12.01.2013 11:45;0;20;10;6.6;
12.01.2013 12:00;0;20;10;4;
12.01.2013 12:15;0;20;10;5.5;
12.01.2013 12:30;0.000411946;20;10;8.5;
12.01.2013 12:45;0;20;10;8.3;
12.01.2013 13:00;0.010092688;20;10;8.2;
12.01.2013 13:15;0.042018538;20;10;4.3;
12.01.2013 13:30;0.038105046;20;10;4.1;
12.01.2013 13:45;0.048609681;20;10;8.3;
12.01.2013 14:00;0.044490216;20;10;5;
12.01.2013 14:15;0.035839341;20;10;4.2;
12.01.2013 14:30;0.001441813;20;10;4.6;
12.01.2013 14:45;0;20;10;4.1;
12.01.2013 15:00;0;20;10;4.9;
12.01.2013 15:15;0;20;10;8.6;
12.01.2013 15:30;0;20;10;8.5;
12.01.2013 15:45;0;20;10;5.3;
12.01.2013 16:00;0;20;10;4.1;
12.01.2013 16:15;0;20;10;4;
12.01.2013 16:30;0;20;10;7.9;
12.01.2013 16:45;0;20;10;8.7;
12.01.2013 17:00;0;20;10;7;
12.01.2013 17:15;0;20;10;4.3;
12.01.2013 17:30;0;20;10;5;
12.01.2013 17:45;0;20;10;8.2;
12.01.2013 18:00;0;20;10;9.3;
12.01.2013 18:15;0;20;10;7.5;
12.01.2013 18:30;0;20;10;5.1;
12.01.2013 18:45;0;20;10;4.7;
12.01.2013 19:00;0;20;10;8.8;
12.01.2013 19:15;0;20;10;9.3;
12.01.2013 19:30;0;20;10;7.8;
12.01.2013 19:45;0;20;10;4.7;
12.01.2013 20:00;0;20;10;4.9;
12.01.2013 20:15;0;20;10;8.8;
12.01.2013 20:30;0;20;10;9.5;
12.01.2013 20:45;0;20;10;6.9;
12.01.2013 21:00;0;20;10;5;
12.01.2013 21:15;0;20;10;5.8;
12.01.2013 21:30;0;20;10;9.3;
12.01.2013 21:45;0;20;10;9.4;
12.01.2013 22:00;0;20;10;5.6;
12.01.2013 22:15;0;20;10;4.2;
12.01.2013 22:30;0;20;10;5.9;
12.01.2013 22:45;0;20;10;8.3;
12.01.2013 23:00;0;20;10;8.6;
12.01.2013 23:15;0;20;10;4.6;
12.01.2013 23:30;0;20;10;4;
12.01.2013 23:45;0;20;10;6.7;
13.01.2013 00:00;0;20;10;8.3;
13.01.2013 00:15;0;20;10;8.4;
13.01.2013 00:30;0;20;10;4.6;
13.01.2013 00:45;0;20;10;4;
13.01.2013 01:00;0;20;10;7.3;
13.01.2013 01:15;0;20;10;8.5;
13.01.2013 01:30;0;20;10;8.1;
13.01.2013 01:45;0;20;10;4;
13.01.2013 02:00;0;20;10;4.2;
13.01.2013 02:15;0;20;10;8.3;
13.01.2013 02:30;0;20;10;8.6;
13.01.2013 02:45;0;20;10;7.4;
13.01.2013 03:00;0;20;10;4.1;
13.01.2013 03:15;0;20;10;5.1;
13.01.2013 03:30;0;20;10;8.3;
13.01.2013 03:45;0;20;10;8.5;
13.01.2013 04:00;0;20;10;6.1;
13.01.2013 04:15;0;20;10;4.2;
13.01.2013 04:30;0;20;10;6.6;
13.01.2013 04:45;0;20;10;9.2;
13.01.2013 05:00;0;20;10;9.9;
13.01.2013 05:15;0;20;10;8.6;
13.01.2013 05:30;0;20;10;6.7;
13.01.2013 05:45;0;20;10;8.2;
13.01.2013 06:00;0;20;10;10.4;
13.01.2013 06:15;0;20;10;10.4;
13.01.2013 06:30;0;20;10;7;
13.01.2013 06:45;0;20;10;6.1;
13.01.2013 07:00;0;20;10;7.9;
13.01.2013 07:15;0;20;10;9.7;
13.01.2013 07:30;0;20;10;9.6;
13.01.2013 07:45;0;20;10;6.3;
13.01.2013 08:00;0;20;10;5.4;
13.01.2013 08:15;0;20;10;7.9;
13.01.2013 08:30;0;20;10;9.1;
13.01.2013 08:45;0;20;10;9.4;
13.01.2013 09:00;0.000823893;20;10;6.5;
13.01.2013 09:15;0.008032956;20;10;5.8;
13.01.2013 09:30;0.008856849;20;10;8.6;
13.01.2013 09:45;0.016683831;20;10;8.3;
13.01.2013 10:00;0.02554068;20;10;8.7;
13.01.2013 10:15;0.025128733;20;10;4.9;
13.01.2013 10:30;0.023892894;20;10;3.9;
13.01.2013 10:45;0.024510814;20;10;6.5;
13.01.2013 11:00;0.024510814;20;10;8.6;
13.01.2013 11:15;0.026364573;20;10;8.3;
13.01.2013 11:30;0.027806385;20;10;5.9;
13.01.2013 11:45;0.027188465;20;10;4.3;
13.01.2013 12:00;0.02430484;20;10;4;
13.01.2013 12:15;0.020391349;20;10;7.5;
13.01.2013 12:30;0.022245108;20;10;8.5;
13.01.2013 12:45;0.019979403;20;10;8.2;
13.01.2013 13:00;0.008032956;20;10;6.4;
13.01.2013 13:15;0.00638517;20;10;4.7;
13.01.2013 13:30;0.010298661;20;10;6.2;
13.01.2013 13:45;0.009474768;20;10;9.5;
13.01.2013 14:00;0.007415036;20;10;9.2;
13.01.2013 14:15;0.003089598;20;10;8.5;
13.01.2013 14:30;0;20;10;4.7;
13.01.2013 14:45;0;20;10;5.1;
13.01.2013 15:00;0;20;10;8.4;
13.01.2013 15:15;0;20;10;9.1;
13.01.2013 15:30;0;20;10;8.9;
13.01.2013 15:45;0;20;10;4.9;
